MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,SpectralContrast_1,SpectralContrast_2,SpectralContrast_3,SpectralContrast_4,SpectralContrast_5,SpectralContrast_6,SpectralContrast_7,ZeroCrossingRate,SpectralCentroid,class
-368.3224,192.80173,-16.914568,15.777958,15.167652,16.39443,9.06573,10.593696,5.891869,-0.07324378,1.678742,6.3265357,1.4951984,0.51650614,0.61221373,0.7957157,0.7044819,0.52606297,0.47552857,0.45851493,0.47105116,0.34700194,0.33389243,0.3926324,0.48342016,14.409608981642151,10.383594334696708,13.960928399497526,16.44932407668665,17.44533293013389,19.364939271158285,20.8515582411378,0.023976732336956522,1418.8943412153903,street_music
-400.2596,184.45607,-22.183897,-0.49495408,23.84537,11.657335,2.2806885,10.047792,8.892203,0.49742034,6.1451745,9.612373,1.0505211,0.378693,0.44687375,0.5175045,0.54485345,0.49188936,0.4535006,0.4965333,0.45566598,0.42867604,0.51919067,0.37774876,0.33717167,11.908795445941065,9.75692052225404,13.645237965637627,16.049969433356825,15.42691910665601,20.192073419847244,19.668452163793855,0.0331153759057971,1527.6694615187093,street_music
-372.18796,182.71489,-17.804554,6.155296,15.120064,14.422135,2.2282286,6.27686,4.653575,1.4415067,1.9464579,8.393369,7.576583,0.42622903,0.48644552,0.6734922,0.62307817,0.520482,0.45667195,0.44115794,0.56093526,0.36025175,0.25507852,0.2735602,0.3644059,13.59412739677643,10.697309816398134,14.842354233535119,15.125893100838544,15.109296907130656,18.9252855229115,20.33374812123869,0.030968353713768115,1633.149100411228,street_music
-369.2483,183.50868,-2.7805653,13.983325,19.57132,17.092623,7.1270776,9.36782,4.853799,1.7527776,4.4016027,6.773249,3.8693104,0.51649207,0.5853074,0.7897955,0.8199165,0.65330726,0.563852,0.45608276,0.39836815,0.32586673,0.28630662,0.28682962,0.40039212,15.761593833053933,10.375904448655195,13.764695850927371,14.605013868856235,15.292545172286989,18.492719995657776,20.721541538212893,0.02049507472826087,1440.3649446050044,street_music
-479.95163,150.29883,-2.475952,14.655752,5.5991807,17.77067,-7.83017,1.5670737,-10.449149,10.446085,-10.549994,1.0715638,-9.821351,0.4024487,0.34080088,0.41017514,0.4077232,0.42711952,0.36276463,0.4020506,0.48036095,0.47297996,0.5611336,0.60114,0.49433208,9.505278020048973,8.34846175706227,14.165877116352341,15.179511872949899,18.74403710186638,16.02631205794435,25.9955183239749,0.05075294384057971,2526.6084307659803,siren
-477.86188,133.14589,-0.00086546084,25.55673,-1.5920216,16.184265,1.6025763,0.16166745,-13.607489,13.00069,-8.007761,-4.2010055,0.48638758,0.3305688,0.32044634,0.3961219,0.44125995,0.45128617,0.53660625,0.46762475,0.46342605,0.4440231,0.5334902,0.5265319,0.3621197,9.13703530699321,8.361822535193596,13.652250571864794,14.34282074141428,16.957114103843082,18.16078300830641,27.606183711874134,0.08377632472826087,3131.640806137937,siren
-468.07675,138.77675,-22.841934,21.48161,16.174644,25.00932,-17.650127,-16.304445,-11.073681,16.504984,-9.115819,3.0622258,-4.2268987,0.5702637,0.49792507,0.43215793,0.3485592,0.32987338,0.21955797,0.1955252,0.17040485,0.19241618,0.32388747,0.43373105,0.5453914,9.384819736919388,8.077842084889813,14.954204492806651,15.545240465354347,19.85203668389637,17.303905645442505,29.242213456144103,0.07397248641304348,2766.7999761382603,siren
-462.80466,135.80943,-22.356909,20.829363,17.104439,25.525278,-19.249416,-14.466384,-8.892863,16.311663,-6.7492547,-4.4067593,-6.102617,0.49351948,0.33036464,0.39696443,0.27431414,0.22829616,0.21845256,0.21254995,0.1777897,0.23432556,0.3578025,0.42066163,0.616748,9.322109854402246,8.165878747273,15.165810968272037,15.861520218351494,21.879287702098427,17.32385790336866,30.07506402008745,0.08109714673913043,2781.806814106238,siren
-471.62338,139.84975,-9.182426,19.49302,11.529919,23.059795,-14.736012,-8.230843,-10.030186,11.905072,-6.9067073,-3.2768066,-6.4774704,0.5066992,0.34112453,0.398647,0.3918161,0.27144542,0.21264471,0.18790111,0.1973347,0.2432471,0.40032792,0.5306387,0.54246753,9.678185625908089,8.11011722290812,15.8006619043686,16.21718001054769,21.610199195276103,16.417705741038713,29.054397875540523,0.06600713315217391,2610.0500597077685,siren
-482.58948,144.20824,-14.865115,11.082257,13.418951,27.77812,-12.064085,-2.959363,-9.782741,16.862093,-6.3519235,3.3285935,-6.5942235,0.49560767,0.4687351,0.37013042,0.40432107,0.30347207,0.26488623,0.18965614,0.1767771,0.20613705,0.32851744,0.5467207,0.5993113,9.923482444591453,8.018702647660627,14.455118711717898,15.98058344995708,19.95761960859223,16.24018464563957,26.54079540613054,0.058310688405797104,2551.191240665221,siren
-462.02997,131.62144,-43.963608,12.627555,23.451788,36.615063,-13.075842,-3.774942,-8.046843,24.969894,0.6085311,-0.2748368,-4.4640937,0.41710857,0.44145817,0.34537774,0.33670282,0.28265232,0.28128478,0.17491637,0.10982948,0.13494052,0.2124358,0.30929437,0.37920108,9.60590405838248,8.137324410423,12.668094656873876,15.71518821090964,22.235229384595755,18.472434405477507,29.05966330954109,0.09999292346014493,2900.2145616019866,siren
-462.63577,119.33682,-34.870033,32.14418,8.489187,23.067171,0.520493,1.9976354,-9.293088,23.656666,-3.7194622,-0.66072637,2.3322346,0.38514662,0.491444,0.53157616,0.47555727,0.50239646,0.34705645,0.22781383,0.2655264,0.3802798,0.4187889,0.32636842,0.33661047,9.792485376293802,8.111319553388515,12.575463645086542,15.768805787333816,19.936784136156394,18.389601049524607,31.674267893579675,0.1144927536231884,3420.9492259482545,siren
-485.11435,128.02646,-9.014465,29.69588,-2.8934596,16.39437,7.5736294,9.124696,-9.13167,18.0582,-6.8416753,5.443769,-1.058232,0.42012903,0.46272352,0.6071319,0.6285544,0.55353904,0.5296943,0.36095673,0.3636984,0.46591306,0.68813854,0.71840465,0.45669416,9.466257711125056,8.152966736157232,12.367932214098724,16.01570003023318,17.72077325555398,16.563043777242843,29.168531153776406,0.07882982336956522,3267.409751794085,siren
-466.049,134.39185,-20.822458,24.181477,8.506129,28.432587,-3.4848895,7.7112317,-5.7115774,18.510983,-3.324326,4.131893,-5.4497156,0.43706462,0.43780982,0.42976278,0.41828725,0.34419093,0.38076222,0.29849634,0.2941395,0.37132636,0.4880138,0.58546364,0.4740152,10.038399997152853,8.91944969128907,12.306074210423153,15.918682100342757,20.116700661487002,17.651440691482897,29.672845538151233,0.07907325634057971,2972.7667524729654,siren
-453.52902,132.11844,-31.647877,30.768484,10.259977,28.237076,-3.350696,7.663412,-9.966494,21.013878,0.35300806,0.5102634,-6.79862,0.47774813,0.4464455,0.43448278,0.41496176,0.37395215,0.39868376,0.2795026,0.30295134,0.33752817,0.40772527,0.47907048,0.4492978,10.250313101829656,8.827809690131176,12.398997176662144,15.535147500264587,19.863720360794257,19.602163233165424,31.021354248422554,0.094921875,3092.2285516359507,siren
-451.5054,128.0839,-32.37392,38.749435,1.6902803,26.999748,0.06108664,4.6282377,-13.8355465,24.562311,0.2482245,-2.4640388,-2.080408,0.4454596,0.37561858,0.35081264,0.41117555,0.48321956,0.5076476,0.39862153,0.27684036,0.253615,0.29898292,0.4306067,0.50541884,9.867350761033642,8.36755339031964,12.136920532827938,15.125019649580192,18.960053977094994,20.21395940868158,31.646267374969995,0.10961418704710145,3311.452287814743,siren
-469.3352,123.40885,-21.70109,31.990707,10.1918545,18.88163,-1.8254577,-1.7833833,-8.016409,22.52657,-6.731929,-4.6304426,1.8585789,0.37010127,0.32236278,0.3917716,0.52182215,0.48699877,0.4520006,0.33218002,0.2937235,0.3013813,0.36604652,0.37634403,0.35619834,8.75657035789187,8.316921014488614,12.675180152675239,13.677084012555857,18.397731154856256,20.027918135268337,28.62440273428718,0.10868432971014493,3367.667140110017,siren
-454.32535,129.91904,-24.943026,38.695602,-2.538842,29.8539,0.12533578,0.13168578,-8.908253,24.451727,-5.7547135,-0.09777319,-1.5821898,0.364568,0.3212473,0.33701292,0.43473643,0.5090009,0.45288408,0.32965365,0.2799115,0.3257982,0.44507176,0.55954903,0.51266223,9.70195710845315,8.263762756896737,12.371917519627615,15.251374339424256,18.8612910615383,19.125720366938896,32.45710289938215,0.10670148324275362,3262.026244131153,siren
-442.8223,123.96564,-26.542032,40.162106,4.6067696,28.14165,0.97070116,-0.22602336,-2.6992986,21.127342,-7.390267,-2.814091,2.7384007,0.34631547,0.3446804,0.39964357,0.5144759,0.45708022,0.44476673,0.34770662,0.31062353,0.33705297,0.45880684,0.46342844,0.40583214,10.223421904208957,8.608930899865797,12.818979411934192,14.846443116090757,19.343278194141416,19.379471536510355,33.03431768936743,0.11031901041666667,3307.2787370635738,siren
-427.9619,113.67139,-33.16894,59.162106,-2.3252718,24.676826,7.410149,-0.006152167,-8.20892,28.92701,-8.712294,-7.9123755,13.009921,0.26382267,0.30041328,0.42648602,0.5777369,0.52602506,0.48735067,0.39351887,0.32737693,0.29642174,0.35828376,0.30462438,0.25980085,10.307320843321984,8.88895119731189,12.941589406635877,15.456018533167404,18.960106019646503,22.179273734860054,35.29149271901885,0.1470420063405797,3757.631064996979,siren
-468.4421,132.17198,-14.384382,44.5541,-4.264128,25.857048,2.402488,6.2338486,-9.264467,27.231176,-10.849148,1.5415043,1.5121727,0.5280096,0.47988912,0.5845547,0.59947985,0.60509336,0.5607331,0.5437964,0.49470383,0.46231225,0.58563095,0.48613524,0.44781455,9.755981674518267,8.058147808268139,13.294008017640714,15.894617810162242,17.053807902579404,19.683093462505415,31.048995714007606,0.09494593523550725,3253.7040322391485,siren
-483.0628,136.7974,-7.226707,15.4780655,14.269548,26.820143,-5.578818,1.6674135,2.033314,13.057608,-4.9613566,4.314763,-3.446333,0.488813,0.48432976,0.6008224,0.53562903,0.47405598,0.38310534,0.45701095,0.477397,0.5106022,0.63267225,0.4869872,0.5022933,9.675638222339273,8.265822977021271,12.98072066686241,15.699530528130872,19.181978678558483,17.489163845076884,28.556704681131762,0.056402853260869565,2716.8886245034373,siren
-459.06992,125.89367,-22.883852,27.615005,12.970013,29.614069,-10.860985,-2.3495803,0.46601748,14.441444,-8.213204,1.7623419,-0.8018989,0.2969517,0.31880933,0.43166393,0.4587196,0.36620325,0.31653294,0.36473045,0.36578882,0.40740398,0.5285656,0.44333026,0.37835875,10.035722469852566,8.195422894959595,14.198557430639092,16.14621158052061,20.781996121401047,18.383908014923357,31.7014173850695,0.09201058650362319,3081.4604974802082,siren
-452.31296,120.892006,-18.913689,43.865555,1.6201012,18.27366,-3.1538088,-4.3618293,-9.683206,18.462252,-11.867507,-7.608451,7.0107336,0.3812324,0.39970282,0.4197585,0.4102037,0.36767378,0.30779538,0.33164462,0.28204617,0.26278803,0.35805944,0.39807287,0.35273358,10.204417109034766,7.9035906242083005,15.808805193715294,16.259137981381667,19.47848769281837,20.287724947091814,32.19183888230903,0.11694548233695652,3407.4231558320303,siren
-467.5232,140.95757,-10.718126,34.82161,1.0234134,22.488192,-10.148436,-9.812649,-13.557753,24.442436,-15.463791,-9.432026,3.4080367,0.47572538,0.5157289,0.48682415,0.44606403,0.35717255,0.26534885,0.23846026,0.21057083,0.19865026,0.23027384,0.2809709,0.40860134,10.094831882622236,7.835344240524303,15.79030596506834,16.791654443570764,20.623595610937127,19.636192128246094,30.324538605488044,0.09563235960144928,2910.345211570442,siren
-495.63052,126.98166,-14.772989,18.611042,18.314348,23.655216,-6.6241565,2.511298,0.81391513,22.537073,-6.0513897,1.8254205,-4.419175,0.5386738,0.4647078,0.5883924,0.7059964,0.51635116,0.39485902,0.34526402,0.32262143,0.3510902,0.46035737,0.5070707,0.5134139,8.949264983628142,8.182455531099123,11.89642026196226,14.351754084336735,19.329814382637846,17.07065263473298,26.09628768685203,0.07089277626811594,3147.262080279831,siren
-504.4668,126.35006,-7.4138875,18.554504,10.359454,25.166063,-3.6941605,4.7883096,-2.4741116,22.952402,-5.6307015,3.94245,-3.2952492,0.5521266,0.5172639,0.603377,0.6946084,0.5623753,0.47610667,0.43998355,0.4205238,0.45360133,0.6181434,0.64971554,0.5525829,9.099871095031093,8.256953662986493,11.754539939642587,14.36874323306508,18.665645042277234,16.861844005325583,25.93318961824872,0.06170459692028985,3278.160894617189,siren
-481.48578,121.39932,-27.2418,28.950369,11.431497,23.369614,-0.11467097,2.0457056,-5.5396905,24.595644,-7.8497143,5.0386853,0.10801454,0.43537036,0.42782053,0.43838805,0.43424457,0.41406196,0.38874707,0.37001276,0.37169796,0.47168884,0.53702617,0.4809047,0.44462812,8.89718971995181,8.15480938435995,11.619136650216104,14.287363567202991,19.871869305288993,19.330251869380458,28.97838115931336,0.09627207880434782,3383.500549190834,siren
-485.234,120.482605,-23.804764,28.665314,9.856709,21.81928,0.27088854,4.507373,-4.0830283,22.695362,-8.043303,6.7029862,-0.99195415,0.45779723,0.45700556,0.5106525,0.5347825,0.5269195,0.51597446,0.4570871,0.40579957,0.4155729,0.51451427,0.57333994,0.4812305,9.01942709928846,8.326207989775268,11.762243619198326,14.937365621077959,18.40857868076108,18.23808495616907,28.944225874490265,0.09220589900362319,3456.861697150079,siren
-502.0034,128.49197,-8.772964,15.277593,11.206715,26.418419,-5.538026,5.201657,0.110020556,19.56755,-7.28513,7.243549,-2.451287,0.52632064,0.5917306,0.7210593,0.6899234,0.64740545,0.5262191,0.45659873,0.4374743,0.48268577,0.7407623,0.64497155,0.5332495,10.126979708256547,8.152867898180913,11.907118064385166,15.47418039377046,17.195174633843802,15.908305365556497,26.512509287611465,0.05488564311594203,3141.233565044623,siren
-487.7906,139.62009,-17.440788,11.942867,24.679266,31.379408,-18.297337,-5.592666,-2.0649679,16.724316,-11.612754,3.4316509,-3.4606233,0.54577917,0.49308676,0.4883889,0.4507806,0.44427335,0.36474317,0.2808881,0.28100136,0.3060705,0.41166607,0.52036685,0.47029892,9.695705931057768,8.041656896055313,15.369045882201771,15.31019590892441,19.896975552843625,17.489811729995722,26.11172442610357,0.06265002264492754,2656.768585766865,siren
-469.55707,142.3161,-28.170273,19.119379,23.432566,30.990236,-22.85359,-15.200953,-11.4239,15.749179,-11.857871,3.4146376,-6.7323375,0.5495994,0.5483076,0.38179997,0.25448528,0.32038543,0.20849642,0.1130954,0.12060739,0.18141997,0.23049104,0.32556066,0.45096117,9.235468177239856,8.262925309184208,16.611396230428795,15.339006531486644,21.690559334023224,18.816272080510466,28.301119398907936,0.08170289855072464,2642.694195405425,siren
-488.30914,163.50906,-5.5199156,16.285082,19.22612,18.735252,3.1823604,7.044412,2.1291466,5.1541605,1.3313537,1.0851761,-3.6721263,0.57743734,0.5357564,0.4798427,0.5064324,0.74990773,0.6923441,0.48131052,0.51160514,0.6596222,0.7736862,0.6604985,0.56799513,9.957384686037777,8.958624259902685,12.728960504460058,14.407679681837086,15.835671431536563,17.556208616845122,16.547555202977648,0.02598930027173913,1963.3779957582653,street_music
-485.0786,168.05577,-6.6113515,15.988486,16.364594,17.075962,3.3974748,10.944783,2.698135,1.7305963,1.849339,1.0515858,-4.56167,0.5919264,0.520003,0.46049774,0.5203664,0.7663148,0.68143016,0.5186071,0.5797158,0.6446928,0.65101856,0.5799916,0.58730465,9.807977066901055,9.205650139395352,12.043297097630894,14.41213139303562,16.385897128129695,18.334300916564086,16.94504675927713,0.026837069746376813,1861.2214600782881,street_music
-420.17703,164.8814,-10.635821,16.459364,6.6044617,22.760983,1.982223,12.141279,2.3689032,5.0026207,0.37277046,7.1840496,2.940439,0.6106971,0.69014174,0.730678,0.7401425,0.65296614,0.5766711,0.56012785,0.6082932,0.6131351,0.5743367,0.56048965,0.58773685,10.194365436299192,9.52121661594097,11.90469444968529,13.430322201505192,15.212021661784085,16.489391421977412,19.3017526356898,0.028733582427536233,2022.2397695162067,street_music
-413.97522,161.43327,-11.021926,19.133846,7.2797937,22.435833,1.2643598,12.56921,2.807607,5.910139,1.5802232,7.665067,2.914782,0.5889326,0.61428565,0.6525524,0.7449885,0.74869597,0.653471,0.56133837,0.5843066,0.6413014,0.65217566,0.59683985,0.58211064,10.781363764005963,9.09460882720585,12.0386477103286,13.52161570890064,15.067913997610026,16.64592151556359,19.93993463050469,0.028116508152173914,2064.0099782954026,street_music
-429.90784,183.0746,-15.579628,11.236998,8.772483,19.78589,6.318352,10.846524,-0.9059757,0.2030359,0.79292434,7.650515,2.927917,0.61731845,0.7129144,0.55465627,0.57731175,0.60975885,0.46954766,0.4549406,0.5357091,0.6023453,0.58185524,0.4612656,0.5020666,9.870737765094558,9.636746353470619,12.077761276823852,14.152391123095322,17.27666343503174,17.32365673310206,18.528839277026076,0.030079540307971015,1662.7330902618571,street_music
-382.0058,174.40544,-12.4029665,24.699932,-0.7109132,20.595776,8.261181,13.749131,1.9590578,6.415204,3.4396856,5.350167,1.3890036,0.839206,0.8286378,0.7975233,0.7650274,0.7356945,0.68781555,0.6287897,0.6221423,0.6008428,0.5920858,0.6309516,0.7165315,10.829741828604586,8.57963848663272,11.173489902861494,13.220814787529365,14.880781972316724,15.268504228168712,20.443809176003626,0.019861016757246375,1651.9258654863163,street_music
-506.43805,94.80523,1.3697612,-19.695269,-15.4654045,-4.7630663,-2.284366,0.688849,2.9448211,8.776958,2.0494041,1.7597989,-1.6563919,0.44643682,0.3388021,0.30670634,0.2959265,0.29190198,0.2722271,0.25782025,0.3039599,0.38166195,0.48494524,0.5158887,0.44704655,12.573978831573648,9.456016263152081,13.417277187973873,17.10122251605547,18.381877384939227,17.46432671056497,18.855652062414872,0.05002264492753623,2350.4012036590198,dog_bark
-519.39685,85.22296,-7.506175,-25.39426,-14.775069,0.42961466,4.762469,5.858347,5.1460686,9.805004,3.329097,1.1761489,-1.9823467,0.55263346,0.39925268,0.2741861,0.23548819,0.25704896,0.26018807,0.27215,0.33244732,0.39367577,0.39735177,0.4406388,0.5183891,13.208210935800551,9.431819088119237,12.918974690589328,16.303042920364753,18.791445207273423,18.00397912857846,18.29158182685651,0.05960569519927536,2780.0132487399874,dog_bark
-248.79893,174.54837,-30.691545,26.356585,-11.8050375,9.180909,0.9758175,8.645518,-1.2689235,5.1135387,-5.6146135,0.066046156,-6.3605514,0.6356876,0.62571585,0.6101936,0.4864822,0.468928,0.49857205,0.5393166,0.5022456,0.5294043,0.79642195,0.8505501,0.6728309,16.831474416648383,8.494816823341539,11.800872784256388,13.555081852092338,13.887600959153586,15.41498744404394,24.71353925875581,0.04369338768115942,2134.2359252537008,air_conditioner
-249.8495,174.5949,-30.22724,26.91124,-12.0275955,9.557559,1.1737628,8.840855,-1.6306287,4.4494104,-5.5054684,0.7004516,-6.0771093,0.6487759,0.6372428,0.6228537,0.49764916,0.47639877,0.50017065,0.5398311,0.52641034,0.52489036,0.7540157,0.8396604,0.66073716,17.112733384451637,8.471944294934696,11.681090677362741,13.593944224283938,14.006824398379457,15.376270954984305,24.768723069753538,0.04443925498188406,2129.681032235231,air_conditioner
-249.6051,173.95752,-29.552513,26.252888,-11.141724,9.400043,1.1129081,7.4770465,-2.3800855,3.5201795,-5.3248925,0.99323004,-5.4965277,0.6728739,0.63480735,0.6269254,0.47947064,0.47998694,0.50145125,0.54789305,0.5266021,0.51684904,0.6614021,0.8310278,0.6740294,17.04140619290139,8.485553302809889,11.939174288221798,13.00116277211876,14.014650232638171,15.23446427018312,24.407142085455938,0.04417176177536232,2136.335350226865,air_conditioner
-249.27283,175.10341,-29.697365,26.513887,-11.2238455,10.013242,1.6443605,7.3233786,-2.9381835,3.3352454,-6.0663176,1.0718476,-5.579903,0.6819035,0.6232766,0.6273164,0.4811286,0.45846692,0.48940447,0.5275062,0.5071494,0.4991134,0.6406132,0.8399227,0.6619722,16.7147868984673,8.263159792040694,11.94129710027971,12.707313340783434,14.196203491098093,15.21598750359793,24.63303256772655,0.043584408967391304,2115.8656037717155,air_conditioner
-249.7486,175.26553,-29.867098,26.687239,-10.732741,10.061217,1.5253911,6.896882,-2.6792743,3.5285745,-6.1311836,0.66421705,-5.6639323,0.6935774,0.649213,0.6185706,0.4708038,0.45800415,0.48254776,0.5136373,0.49625823,0.50924927,0.66143125,0.84280473,0.6714082,17.025114024329376,8.10722251704896,12.14665090933356,12.977680356736984,14.195265537552984,15.061524065367422,24.516626600842848,0.0439354053442029,2105.8530513423584,air_conditioner
-250.1491,175.16035,-30.728657,25.5128,-11.128505,9.413038,1.7612578,7.361732,-1.9965706,3.5992565,-5.9830623,-0.15004,-6.103861,0.66028124,0.64756906,0.63398063,0.5199687,0.43687925,0.4672833,0.48379967,0.5082855,0.4801232,0.5717212,0.836353,0.7901368,16.98834146700966,8.218169426533748,12.434197967317445,12.803344995050754,14.01592868211045,15.15237861055455,24.455370277691753,0.043943897192028986,2110.5481701705703,air_conditioner
-249.05661,174.16142,-30.51884,25.140076,-11.396425,9.606054,1.7690423,7.66746,-1.8652723,4.2195215,-5.809061,0.0724559,-5.719904,0.69637805,0.6366808,0.6294453,0.47923908,0.47133312,0.49783728,0.53330505,0.5220881,0.52566457,0.68816453,0.84383297,0.6963716,16.93969272927068,8.371881991461105,11.895591244219183,12.953903667671867,14.178324727225215,15.045828225839243,24.509592866311582,0.04451426630434783,2144.0884291028906,air_conditioner
-249.21346,173.89346,-29.980568,26.640858,-10.76856,10.112626,1.455332,7.011338,-2.3766377,3.703096,-6.1054487,0.30493125,-5.3998013,0.6842665,0.63388306,0.62028366,0.4913377,0.48601955,0.5009289,0.5197753,0.5216413,0.5350475,0.6708344,0.856211,0.6626831,16.933738103273342,8.244780130338786,12.07716965789825,12.926037903630457,14.035190876792015,15.185021020878333,24.65627897623665,0.04397361865942029,2135.905370535353,air_conditioner
-248.89693,174.12599,-30.075775,26.955675,-10.842543,10.209225,1.4054892,7.071928,-1.9038751,3.8447888,-5.739134,0.56341404,-5.2972775,0.6565915,0.66466844,0.61532617,0.549878,0.46775717,0.49805045,0.5150645,0.53403044,0.50860417,0.55056846,0.7561881,0.8540744,16.872596698371368,8.480865589752302,12.305171732508837,13.192317147487177,14.06512584650382,15.126854116060905,24.614646175286126,0.04377689085144928,2133.4590682920984,air_conditioner
-248.30258,174.1898,-30.095154,26.629368,-11.422945,9.748356,1.4364241,7.380316,-1.974367,3.982413,-5.561709,0.40711242,-5.7424335,0.6528679,0.65012,0.58675927,0.50192046,0.4274093,0.46977976,0.49921003,0.51517487,0.48522466,0.58950573,0.87571484,0.76030815,16.84443738527437,8.541196774479122,12.320746423189163,13.108348625926416,14.179733123561604,15.26481199700641,24.643888136317454,0.044001924818840576,2131.7318512532947,air_conditioner
-247.75621,173.64236,-30.451576,26.013643,-11.927212,9.64094,1.3777722,7.514575,-2.0547862,3.980724,-5.6866355,0.47340328,-5.629273,0.6758332,0.6153903,0.5926374,0.45374146,0.40354022,0.44229138,0.4932668,0.4925423,0.5125093,0.7146961,0.8651238,0.66222596,17.246490402918337,8.346286478335257,12.257793194622538,13.447092652537675,14.071684799118488,15.416568214558794,24.6733459445495,0.04481855751811594,2141.70951764144,air_conditioner
-249.40009,174.75331,-30.439991,26.941826,-11.2623415,9.542029,1.2107365,7.944356,-2.1987062,4.2391324,-5.8782134,0.51773715,-6.162919,0.66512865,0.6576984,0.6176384,0.48348486,0.4782121,0.49863878,0.5484661,0.53241485,0.5361597,0.74889594,0.8167383,0.66565436,16.87431417550631,8.544909684667001,11.837260841393931,13.06459988534454,13.865025779552356,15.276268397729222,24.810154169018727,0.044406702898550726,2127.2796994300006,air_conditioner
-246.89452,172.7444,-30.120058,26.166016,-11.868618,9.975357,1.2284387,7.237166,-1.8302966,3.5811708,-6.5838604,0.8464377,-4.9614162,0.6875846,0.60489446,0.582604,0.45976004,0.43504176,0.45532346,0.48961422,0.46725553,0.49381432,0.67734885,0.88772833,0.67501634,17.01281207393692,8.345597688387775,12.106607572134816,13.209642848383341,14.039803581091908,15.123750564654511,24.703822873701068,0.0448921535326087,2166.407324157148,air_conditioner
-246.7652,172.23125,-30.634357,26.094324,-11.509254,9.95142,1.3669609,7.8739696,-1.7311845,4.190058,-6.0565634,1.180105,-5.264048,0.73261106,0.65004593,0.6212018,0.4491917,0.4351774,0.4707848,0.51164585,0.495805,0.5517647,0.69786775,0.836375,0.7167703,16.7501729117903,8.57712126639633,11.699921192382153,13.021757121300864,14.143434004588393,15.2634649762854,24.686652018033435,0.04749490489130435,2185.3879424596385,air_conditioner
-246.5472,172.11137,-30.900476,26.371714,-10.850253,9.983858,1.096354,7.8241057,-1.7983377,3.962347,-6.876016,0.22521442,-5.6030974,0.701444,0.68528557,0.63424605,0.5259394,0.41732687,0.45438936,0.48489052,0.5097093,0.4921417,0.5868696,0.83076906,0.7851574,17.45932089126582,8.664645317175516,11.974140070392787,12.87985859563901,13.906436013818361,15.235004735285132,24.735972825031837,0.04667827219202898,2186.9956689472265,air_conditioner
-247.33003,171.99985,-31.26763,26.309633,-10.5215845,9.883075,0.9982218,7.2879705,-1.8527886,3.860546,-6.7643256,0.37954044,-5.152649,0.69361377,0.65926385,0.62016755,0.54617465,0.43655425,0.48463523,0.51214916,0.53492165,0.49724847,0.5698386,0.8103453,0.78315854,17.145632659996608,8.40579922692368,12.26556987666007,13.259813739483075,13.857636214809204,15.235169397293014,24.640594281225976,0.04652258831521739,2187.4843168676616,air_conditioner
-247.88362,172.62274,-30.75165,26.06511,-11.042298,9.885207,1.472043,7.336889,-1.9212868,3.8965392,-6.0137553,1.0109738,-4.683893,0.70426697,0.6507081,0.6096389,0.51729035,0.43361068,0.47220555,0.50088876,0.5317878,0.51212305,0.5974684,0.82425517,0.73092264,17.307119654138038,8.318058755694828,12.301107018020343,12.651275023443599,14.267559009251219,15.221601776652685,24.63485545712542,0.04569463315217391,2161.9746606453477,air_conditioner
-248.96341,174.34477,-29.938833,25.173704,-11.041695,9.328536,1.6945486,7.913354,-0.95972013,4.235802,-6.1329203,-0.12052639,-5.738163,0.7237966,0.7074841,0.682931,0.5841941,0.45214024,0.47358394,0.48053864,0.50147575,0.5034475,0.60702187,0.8048467,0.75399786,17.47155031823612,8.159234388085158,11.717590429620167,12.871067471713468,14.065012989668121,15.339901163271032,24.369367736516196,0.04509878849637681,2120.854992127669,air_conditioner
-248.3729,174.8481,-30.32978,24.99435,-11.16208,9.003577,1.3307831,7.9209685,-1.1049093,4.3281612,-5.8961105,0.009922016,-5.875206,0.71408653,0.7071951,0.6706083,0.57428986,0.43839413,0.45756164,0.47220796,0.4909987,0.48736432,0.6026325,0.7976946,0.7828658,16.96456808627989,8.12582295011095,11.782131318784678,12.930576799935476,14.08986936605408,15.207123057998523,24.364962408829246,0.044497282608695655,2115.7247172281964,air_conditioner
-249.99365,174.67514,-30.34738,26.758772,-10.299583,9.531795,1.3334088,7.8855243,-1.9159958,4.3244967,-6.0241423,0.6848608,-6.0015,0.6732964,0.65262175,0.6155827,0.49297702,0.48754197,0.5147972,0.56247157,0.53490174,0.54414004,0.7519241,0.82399964,0.6726794,17.206615305355644,8.31735464686302,11.842893167772166,13.15347922250361,13.789537804875101,15.358631707839924,24.60978494805291,0.0435447803442029,2115.83968758439,air_conditioner
-250.30905,175.0045,-30.568336,26.292612,-10.770421,9.446066,1.7534074,8.175984,-1.9763798,4.1279535,-6.0209975,0.2733298,-6.117303,0.67046845,0.63455296,0.64492077,0.5187856,0.47561154,0.51074606,0.53841424,0.5277289,0.5037148,0.6906093,0.8465913,0.6653612,17.019190922409273,8.216056906651236,11.653181170601625,12.849190780685756,13.98952613165209,15.29788845911273,24.543764419937222,0.043417402626811596,2103.8694757183425,air_conditioner
